ID,Name,School
952487,Faith Knelson,Vanderbilt
952487,Faith Knelson,Arizona
953641,Isabelle Sering,TAMPA
953641,Isabelle Sering,Saint Leo
958783,Adela Vavrinova,East Carolina
958783,Adela Vavrinova,Arkansas
958843,Manon Compagner,Fordham
958843,Manon Compagner,Carson-Newman
960919,Robyn Edwards,Connecticut
960919,Robyn Edwards,Grand Canyon
964426,Neta Shiff,Nova S'eastern
964426,Neta Shiff,Grand Valley
964955,Camila Quineche,UNLV (W)
964955,Camila Quineche,UNLV (M)
968711,Mykenzie Liston,Houston
968711,Mykenzie Liston,Auburn
968968,Ulyana Zubina,Missouri St. (M)
968968,Ulyana Zubina,Missouri St (W)
971038,Ellie Johnson,Gustavus
971038,Ellie Johnson,Alfred
979112,Connor Herrin,Azusa Pacific
979112,Connor Herrin,Drury
983433,Stephen Taylor,LIU
983433,Stephen Taylor,UC Santa Cruz
998354,Daniel Cote,Holy Cross
998354,Daniel Cote,Fordham
1004681,Mark Lukens,Widener
1004681,Mark Lukens,Messiah
1005537,Nicholle Toh,New Mexico
1005537,Nicholle Toh,South Carolina
1014096,Henry Miller,Kentucky
1014096,Henry Miller,Clarion
1019983,Yigit Saglam,TAMPA
1019983,Yigit Saglam,CSUB
1020622,Ioanna Palla,Fresno Pacific
1020622,Ioanna Palla,Lewis
1049824,Drew Hawthorne,Cincinnati
1049824,Drew Hawthorne,Iowa
1068027,Ryan Freeburg,Goucher
1068027,Ryan Freeburg,YCP
1072326,Pedro Gueiros,Miami (Ohio)
1072326,Pedro Gueiros,East Carolina
1077091,Christian Taylor,Virginia Wesleya
1077091,Christian Taylor,Youngstown St
1077091,Christian Taylor,Fordham
1078649,Alessia Puleo,Missouri St (W)
1078649,Alessia Puleo,Missouri St. (M)
1081974,Nikita Pisarenko,West Chester
1081974,Nikita Pisarenko,Cleveland St
1083862,Alyssa Bloser,Houston
1083862,Alyssa Bloser,NMU
1089288,Mason Brown,Air Force (W)
1089288,Mason Brown,Air Force (M)
1093649,Mason Kauffeld,Augustana (M)
1093649,Mason Kauffeld,Augustana (W)
1094062,Thanos Diamantidis,Carson-Newman
1094062,Thanos Diamantidis,IUP
1095825,Ashton Smith,NDC
1095825,Ashton Smith,Sou. Virginia
1100747,Fabrizio Infante,Saint Rose
1100747,Fabrizio Infante,Chowan
1116272,Debora Xavier,Carson-Newman
1116272,Debora Xavier,Florida Tech
1124930,Bridget Sullivan,UNLV (W)
1124930,Bridget Sullivan,UNLV (M)
1131266,Chris Lee,Fresno Pacific
1131266,Chris Lee,Ramapo
1131570,Maggie Wells,Mines
1131570,Maggie Wells,Nebraska Kearney
1132196,Chloe McDonald,UNC Asheville
1132196,Chloe McDonald,Purchase College
1132909,Amanda Richards,UW-Oshkosh
1132909,Amanda Richards,UW-L
1135781,Aeson Akins,Augustana (M)
1135781,Aeson Akins,Augustana (W)
1137343,Claire Ryland,Connecticut
1137343,Claire Ryland,Towson
1138185,Miguel Turcios,Eastern Ill
1138185,Miguel Turcios,Lewis
1144783,Samantha Smith,Providence
1144783,Samantha Smith,Boston College
1144783,Samantha Smith,SMU
1145475,Daniel Russotti,Clarkson
1145475,Daniel Russotti,SUNY Potsdam
1145624,Hannah King,R-MC
1145624,Hannah King,Bryant U (M)
1145624,Hannah King,Bryant U (W)
1145968,Logan Thornsberry,Fla Atlantic (W)
1145968,Logan Thornsberry,Fla Atlantic (M)
1150095,Mary Dunworth,Old Dominion (M)
1150095,Mary Dunworth,Old Dominion (W)
1150337,Jacob Andreasen,St. Cloud St.-W
1150337,Jacob Andreasen,St. Cloud St.-M
1153434,Jason McMechan,Indy
1153434,Jason McMechan,Denver
1154245,Emilie Boll,LSU
1154245,Emilie Boll,Wis.- Green Bay
1155385,Vanda Voroshazy,McKendree
1155385,Vanda Voroshazy,Florida Southern
1155385,Vanda Voroshazy,Saint Leo
1156327,Joey Slish,Marywood
1156327,Joey Slish,King's
1160896,Ethan Hansen,Arizona St
1160896,Ethan Hansen,St. Norbert
1162287,Richard Polasek,Davenport
1162287,Richard Polasek,TAMPA
1163273,Kaitlyn Sims,Wis.- Green Bay
1163273,Kaitlyn Sims,Illinois Chicago (W)
1163356,Anna Newman,Davidson
1163356,Anna Newman,Pomona-Pitzer
1164462,Abigail Nelson,Northern Ariz
1164462,Abigail Nelson,Incarnate Word
1164788,Lukasz Gorka,Emmanuel
1164788,Lukasz Gorka,Lewis
1165971,Tristan Burrola,Rowan
1165971,Tristan Burrola,Catholic UA
1166697,Emma Jorgensen,Henderson St.
1166697,Emma Jorgensen,Oklahoma Baptist
1170472,Hannah Brockman,SUNY Geneseo
1170472,Hannah Brockman,Rollins
1175940,Addie Orris,Air Force (W)
1175940,Addie Orris,Air Force (M)
1176490,Sophia Davis,Cleveland St
1176490,Sophia Davis,Oakland
1176556,Anna Metzler,New Hampshire
1176556,Anna Metzler,Florida St
1178745,Lucas Chadwell,Missouri St (W)
1178745,Lucas Chadwell,Missouri St. (M)
1179463,Adam Jones,BSC
1179463,Adam Jones,Carson-Newman
1179972,Giulia Grasso,Florida St
1179972,Giulia Grasso,Queens (NC)
1180037,Aidan Williams,Lees-McRae
1180037,Aidan Williams,Macalester
1180038,Katherine Lee,Iona Coll
1180038,Katherine Lee,Baruch
1180038,Katherine Lee,Hunter
1182405,Tidawee Srun,Marymount
1182405,Tidawee Srun,Clarion
1184459,Brynlee Busskohl,San Diego St
1184459,Brynlee Busskohl,Wyoming (W)
1189614,Eric Thomure,Seattle U (M)
1189614,Eric Thomure,Seattle U (W)
1195123,Isabella Anton,Wagner
1195123,Isabella Anton,North Texas
1195508,Quinn McCurry,Jewell
1195508,Quinn McCurry,Missouri St. (M)
1195508,Quinn McCurry,Missouri St (W)
1198212,Alex Aung,Rensselaer
1198212,Alex Aung,Mary Washington
1208639,Asher Kocalis,Adelphi
1208639,Asher Kocalis,La Verne
1210003,Justin Lee,George Mason
1210003,Justin Lee,Boston U
1210003,Justin Lee,Stevens
1211943,Alex Lee,W&J
1211943,Alex Lee,Carleton
1211943,Alex Lee,Gustavus
1212145,Megan Hartlieb,Kentucky
1212145,Megan Hartlieb,Iowa
1216469,Marie-eve Hebert,Connecticut
1216469,Marie-eve Hebert,Barton
1220447,Bree Anderson,San Jose St
1220447,Bree Anderson,Wagner
1222244,Drew Ladner,LIU
1222244,Drew Ladner,Southern Conn
1228696,Michael Phillips,Westminster
1228696,Michael Phillips,U.S. Navy
1229027,Emma Hastings,Ursuline
1229027,Emma Hastings,NC State
1230638,Charlee LeGallais,Bryant U (W)
1230638,Charlee LeGallais,Bryant U (M)
1233179,Corbett Wilson,Quincy
1233179,Corbett Wilson,Missouri St (W)
1233179,Corbett Wilson,Missouri St. (M)
1233856,Bennett Balogh,Fla Atlantic (W)
1233856,Bennett Balogh,Fla Atlantic (M)
1233856,Bennett Balogh,Indy
1241335,Nikola Tadic,Carson-Newman
1241335,Nikola Tadic,Denver
1247184,Caitlyn Friebe,Missouri St. (M)
1247184,Caitlyn Friebe,Missouri St (W)
1261211,Alondra Ortiz,Houston
1261211,Alondra Ortiz,CSU East Bay
1261212,Jake Maher,Cal Lutheran
1261212,Jake Maher,Linfield
1268529,Titus Jabedo,Evansville (M)
1268529,Titus Jabedo,Evansville (W)
1268529,Titus Jabedo,Malone
1272447,Seth Miller,Arizona
1272447,Seth Miller,Iowa
1279532,Sebastian Herrera,SUNY Potsdam
1279532,Sebastian Herrera,SUNY Delhi
1279532,Sebastian Herrera,Chapman
1280436,Ashton Laird,Medaille
1280436,Ashton Laird,SUNY Oswego
1282887,Quinn Cynor,Cincinnati
1282887,Quinn Cynor,Wyoming (M)
1292763,Cameron Mykkanen,UNLV (M)
1292763,Cameron Mykkanen,UNLV (W)
1292774,Cole Lanting,Seattle U (W)
1292774,Cole Lanting,Seattle U (M)
1297483,Owen Miller,William & Mary
1297483,Owen Miller,UW-Stevens Point
1305146,Luke Edmonds,PennWest
1305146,Luke Edmonds,Edinboro
1305895,Alex Wright,Virginia Tech
1305895,Alex Wright,SUNY Fredonia
1306930,Jamie Edwards,Oklahoma Baptist
1306930,Jamie Edwards,King
1309165,Amanda Cash,Lynchburg
1309165,Amanda Cash,Hollins
1309404,Brianna Brunk,Rose-Hulman
1309404,Brianna Brunk,Millikin
1315539,Connor Smith,W&L
1315539,Connor Smith,Loras
1315539,Connor Smith,Grinnell
1322220,Brooke Williams,Caltech
1322220,Brooke Williams,King
1322239,Elayna Pistrin,St. Francis
1322239,Elayna Pistrin,Bryant U (W)
1324668,Jakob Grundbacher,Evansville (M)
1324668,Jakob Grundbacher,Evansville (W)
1325092,Jack Burke,Franklin
1325092,Jack Burke,Brigham Young
1327024,Taira Juronis,Illinois-Chicago
1327024,Taira Juronis,Illinois Chicago (W)
1327319,Grace Hanson,Carleton
1327319,Grace Hanson,Missouri
1327358,Ilaria Murzilli,Nova S'eastern
1327358,Ilaria Murzilli,Nebraska
1329197,Blaise Achecar,Seattle U (W)
1329197,Blaise Achecar,Seattle U (M)
1329228,Jersey Razzano,Pacific Lutheran
1329228,Jersey Razzano,Chowan
1329745,Haley Robinson,W&L
1329745,Haley Robinson,Loyola (MD)
1329908,Luke Johnson,Duke
1329908,Luke Johnson,VASSAR
1329908,Luke Johnson,St. Cloud St.-M
1329908,Luke Johnson,U.S. Navy
1329908,Luke Johnson,Texas A&M
1330374,Makayla Seal,CSU-Pueblo
1330374,Makayla Seal,Oklahoma Baptist
1330374,Makayla Seal,Nebraska Kearney
1331179,Madalyn Stierwalt,Malone
1331179,Madalyn Stierwalt,Tiffin
1332223,Stephen Jones,Henderson St.
1332223,Stephen Jones,Georgia Tech
1334977,Sydney Smith,MIT
1334977,Sydney Smith,Virginia MI
1334977,Sydney Smith,Xavier
1334977,Sydney Smith,Northwestern
1334977,Sydney Smith,Wingate
1335091,Olivia Kim,Bowdoin
1335091,Olivia Kim,Columbia
1335194,James Moll,Hanover
1335194,James Moll,Oberlin
1335599,Nicholas Imig,Seattle U (W)
1335599,Nicholas Imig,Seattle U (M)
1337112,Elze Bielskute,UMBC
1337112,Elze Bielskute,Saint Leo
1337224,Zachary Kopel,Florida Tech
1337224,Zachary Kopel,George Mason
1337276,Haley Hume,Valparaiso (M)
1337276,Haley Hume,Valparaiso (W)
1337339,Ava Maffucci,Montclair St.
1337339,Ava Maffucci,Rensselaer
1337339,Ava Maffucci,Hunter
1337584,Pedro Borin,Augustana (W)
1337584,Pedro Borin,Augustana (M)
1339295,Huascar Urbina,Chowan
1339295,Huascar Urbina,Salem (M)
1340531,Sam White,Colorado Mesa
1340531,Sam White,Xavier
1340531,Sam White,Bridgewater St.
1340794,Heidi Billings,Wyoming (W)
1340794,Heidi Billings,NMU
1341012,Brandon Kim,Rochester
1341012,Brandon Kim,Occidental
1342438,Tyler Hansen,UWEC
1342438,Tyler Hansen,Minnesota
1342830,Erin McKinney,Whitman
1342830,Erin McKinney,Iona Coll
1344846,Liam Murray,South Dakota St
1344846,Liam Murray,Southern Indiana
1346309,Jack Smith,Duke
1346309,Jack Smith,Purdue
1346367,Kaitlyn McCoy,Boise St
1346367,Kaitlyn McCoy,Indy
1349926,Andrew Taylor,Delaware
1349926,Andrew Taylor,Florida
1349926,Andrew Taylor,IUP
1353497,Kellen Fletcher,Marist
1353497,Kellen Fletcher,Alfred State
1353941,Abigail Greene,Westminster
1353941,Abigail Greene,PennWest
1355105,Luke Scanlon,UC Santa Cruz
1355105,Luke Scanlon,Providence
1360353,Aubrey Cheng,Seattle U (W)
1360353,Aubrey Cheng,Brandeis
1366038,Steven Asmus,Augustana (W)
1366038,Steven Asmus,Augustana (M)
1368037,John Heaphy,Arizona St
1368037,John Heaphy,McKendree
1378816,Megan Gregory,Indy
1378816,Megan Gregory,Lynn
1380998,Gabby Miller,Merrimack
1380998,Gabby Miller,CALU-PA
1386067,Angela Ritchie,James Madison
1386067,Angela Ritchie,North Texas
1386107,Lorenzo Tabladini,Oklahoma Christi
1386107,Lorenzo Tabladini,Seton Hall
1386417,Evan Bell,Augustana (W)
1386417,Evan Bell,Augustana (M)
1390321,Alex King,St. John's
1390321,Alex King,Michigan
1390607,Kylie Clark,Saginaw Valley
1390607,Kylie Clark,Salem College
1392232,Alyssa Brown,Colby-Sawyer
1392232,Alyssa Brown,East Stroudsburg
1392241,Hannah Murray,IWU
1392241,Hannah Murray,Delta State
1396654,Morgan Markley,Valparaiso (W)
1396654,Morgan Markley,Valparaiso (M)
1396724,Madison Smith,Carleton
1396724,Madison Smith,Cedar Crest
1396724,Madison Smith,Michigan
1397942,Caleb Whittington,Missouri St (W)
1397942,Caleb Whittington,Truman St.
1397942,Caleb Whittington,Missouri St. (M)
1400152,Kai West,Sou. Virginia
1400152,Kai West,Bentley
1406989,Abby Miller,Hartwick
1406989,Abby Miller,Vermont
1406989,Abby Miller,Southern Cali
1413307,Hannah Gnatt,Davenport
1413307,Hannah Gnatt,North Florida
1426735,Andrew Hanson,Biola University
1426735,Andrew Hanson,Whitman
1427021,Megan Judge,Virginia Tech
1427021,Megan Judge,Lehigh
1428034,Connor Brown,Denison
1428034,Connor Brown,Cornell
1441850,Tatum Burek,Providence
1441850,Tatum Burek,Tulane
1453107,Abram Hagedorn,McKendree
1453107,Abram Hagedorn,NDC
1462059,Anna Peshenko,Indiana
1462059,Anna Peshenko,RIT
1465899,Austin Arnold,NDC
1465899,Austin Arnold,Saint Peter's
1476454,Alexandra Zelinske,Gettysburg
1476454,Alexandra Zelinske,Ursinus
1479569,Rachel Gibson,East Carolina
1479569,Rachel Gibson,Lebanon Valley
1481750,Liberty Williams,Alabama
1481750,Liberty Williams,Louisville
1485552,Jack Moore,Tufts
1485552,Jack Moore,SMU
1485552,Jack Moore,Virginia
1494261,Lindsey Blake,Coast Guard
1494261,Lindsey Blake,Colorado St.
1495130,Ethan Brewer,Roanoke College
1495130,Ethan Brewer,Montevallo
1495145,Jacob Sampson,Colorado Mesa
1495145,Jacob Sampson,Evansville (M)
1495145,Jacob Sampson,Evansville (W)
1497260,Noah Smith,Florida St
1497260,Noah Smith,Ouachita
1497260,Noah Smith,Cincinnati
1505024,Bartlomiej Swiderski,Barton
1505024,Bartlomiej Swiderski,Indy
1505110,Westin Perry,RIT
1505110,Westin Perry,Alfred State
1506610,Anna Hess,FDU-Florham
1506610,Anna Hess,Little Rock
1510349,Kate Anderson,Virginia Tech
1510349,Kate Anderson,Utica
1518659,Abby Martin,Bridgewater
1518659,Abby Martin,Connecticut
1523280,Grace King,Augustana
1523280,Grace King,Saint Rose
1540789,Mia Destefani,Southern Conn
1540789,Mia Destefani,Keene St.
1547937,Kirsten Lee,Air Force (W)
1547937,Kirsten Lee,Air Force (M)
1547937,Kirsten Lee,Drury
1551588,Luana Alonso,Virginia Tech
1551588,Luana Alonso,SMU
1573776,Maddie Sauro,Cazenovia
1573776,Maddie Sauro,Alfred
1711787,Jack Hansen,Southwestern
1711787,Jack Hansen,IWU
1715578,Harry Nelson,Gettysburg
1715578,Harry Nelson,Grinnell
1718061,Maddie Taylor,UW-Stevens Point
1718061,Maddie Taylor,Millersville
1720121,Molly Devine,Bard
1720121,Molly Devine,YCP
1741221,Maddie Mara,American
1741221,Maddie Mara,Massachusetts
1758413,Caroline Lee,Wells
1758413,Caroline Lee,Georgia Tech
1758413,Caroline Lee,Centre College
1759042,Ella Johnson,Southern Indiana
1759042,Ella Johnson,Sioux Falls
1759042,Ella Johnson,LIU
1759042,Ella Johnson,Carroll
1783242,Matthew Simpson,UNLV (M)
1783242,Matthew Simpson,Boston U
1867536,Morgan Thomas,Minnesota
1867536,Morgan Thomas,Susquehanna
1922397,Max Ahumada Valdovinos,Fla Atlantic (M)
1922397,Max Ahumada Valdovinos,Fla Atlantic (W)
1960922,Kaitlyn Devaney,Merrimack
1960922,Kaitlyn Devaney,SUNY Cortland
2038135,Ben Brewer,Cal Lutheran
2038135,Ben Brewer,Boston U
2038135,Ben Brewer,TAMPA
2048282,Fanny Legros,Northern State
2048282,Fanny Legros,King
2058272,Katie Dougherty,Rutgers
2058272,Katie Dougherty,Indiana State
2085888,Ben Johnson,Henderson St.
2085888,Ben Johnson,Montevallo
2085888,Ben Johnson,Grinnell
2241355,Megan Donnelly,Bryant U (W)
2241355,Megan Donnelly,Bryant U (M)
2278796,Connor Young,Bridgewater St.
2278796,Connor Young,Sewanee
2283958,Tiffy Twombly,Converse
2283958,Tiffy Twombly,SJCME
2348963,Lucia RUCHTI,Hillsdale
2348963,Lucia RUCHTI,Lees-McRae
2368050,Kevin Soltys,Lewis
2368050,Kevin Soltys,Milwaukee
2448299,Morgan Purser,Valparaiso (W)
2448299,Morgan Purser,Valparaiso (M)
2645330,Ricky Williams,Iowa
2645330,Ricky Williams,Cincinnati
2679850,Faith Sill,Toledo
2679850,Faith Sill,NMU
2692371,Daniela Piccinini,Nevada
2692371,Daniela Piccinini,Northern Colo
2770330,Nathan Ford,Catholic UA
2770330,Nathan Ford,Babson
2901498,Katherine Maloney,Merrimack
2901498,Katherine Maloney,Gordon
2926048,Nick Allen,Hendrix
2926048,Nick Allen,Davis & Elkins
2939294,Jacob Stauffer,Franklin
2939294,Jacob Stauffer,Manchester
2957326,Caroline Lewis,Sweet Briar
2957326,Caroline Lewis,Susquehanna
